time, device, OryConc, CPUTemp, SensorTemp, 
12:31:19, position 3, 190, , , 
12:31:20, position 2, 250, , , 
12:31:24, position 3, 250, , , 
12:31:25, position 2, 310, , , 
12:31:29, position 3, 310, , , 
12:31:30, position 2, 370, , , 
12:31:34, position 3, 370, , , 
12:31:35, position 2, 430, , , 
12:31:39, position 3, 430, , , 
12:31:40, position 2, 490, , , 
12:31:44, position 3, 490, , , 
12:31:45, position 2, 550, , , 
13:23:10, position 3, 550, , , 
13:23:11, position 2, 610, , , 
13:23:16, position 3, 610, , , 
13:23:16, position 2, 670, , , 
13:23:21, position 3, 670, , , 
13:23:21, position 2, 730, , , 
13:23:26, position 3, 730, , , 
13:23:26, position 2, 790, , , 
13:23:31, position 3, 790, , , 
13:23:32, position 2, 850, , , 
13:23:36, position 3, 850, , , 
13:23:37, position 2, 910, , , 
13:23:41, position 3, 910, , , 
13:23:42, position 2, 70, , , 
13:23:46, position 3, 70, , , 
13:23:47, position 2, 130, , , 
13:23:51, position 3, 130, , , 
13:23:52, position 2, 190, , , 
13:23:56, position 3, 190, , , 
13:23:57, position 2, 250, , , 
13:24:02, position 3, 250, , , 
13:24:02, position 2, 310, , , 
13:24:07, position 3, 310, , , 
13:24:07, position 2, 370, , , 
13:24:12, position 3, 370, , , 
13:24:12, position 2, 430, , , 
13:24:17, position 3, 430, , , 
13:24:18, position 2, 490, , , 
13:24:22, position 3, 490, , , 
13:24:23, position 2, 550, , , 
13:24:27, position 3, 550, , , 
13:24:28, position 2, 610, , , 
13:24:32, position 3, 610, , , 
13:24:33, position 2, 670, , , 
13:24:37, position 3, 670, , , 
13:24:38, position 2, 730, , , 
13:24:42, position 3, 730, , , 
13:24:43, position 2, 790, , , 
13:24:47, position 3, 790, , , 
13:24:48, position 2, 850, , , 
13:24:53, position 3, 850, , , 
13:24:53, position 2, 910, , , 
13:24:58, position 3, 910, , , 
13:24:58, position 2, 70, , , 
13:25:03, position 3, 70, , , 
13:25:03, position 2, 130, , , 
13:25:08, position 3, 130, , , 
13:25:08, position 2, 190, , , 
13:25:13, position 3, 190, , , 
13:25:14, position 2, 250, , , 
13:25:18, position 3, 250, , , 
13:25:19, position 2, 310, , , 
13:25:23, position 3, 310, , , 
13:25:24, position 2, 370, , , 
13:25:28, position 3, 370, , , 
13:25:29, position 2, 430, , , 
13:25:33, position 3, 430, , , 
13:25:34, position 2, 490, , , 
13:25:38, position 3, 490, , , 
13:25:39, position 2, 550, , , 
13:25:44, position 3, 550, , , 
13:25:44, position 2, 610, , , 
13:25:49, position 3, 610, , , 
13:25:49, position 2, 670, , , 
13:25:54, position 3, 670, , , 
13:25:55, position 2, 730, , , 
13:25:59, position 3, 730, , , 
13:26:00, position 2, 790, , , 
13:26:04, position 3, 790, , , 
13:26:05, position 2, 850, , , 
13:26:09, position 3, 850, , , 
13:26:10, position 2, 910, , , 
13:26:14, position 3, 910, , , 
13:26:15, position 2, 70, , , 
13:26:20, position 3, 70, , , 
13:26:20, position 2, 130, , , 
13:26:25, position 3, 130, , , 
13:26:25, position 2, 190, , , 
13:26:30, position 3, 190, , , 
13:26:31, position 2, 250, , , 
13:26:35, position 3, 250, , , 
13:26:36, position 2, 310, , , 
13:26:40, position 3, 310, , , 
13:26:41, position 2, 370, , , 
13:26:45, position 3, 370, , , 
13:26:46, position 2, 430, , , 
13:26:50, position 3, 430, , , 
13:26:51, position 2, 490, , , 
13:26:56, position 3, 490, , , 
13:26:56, position 2, 550, , , 
13:27:01, position 3, 550, , , 
13:27:01, position 2, 610, , , 
13:27:06, position 3, 610, , , 
13:27:06, position 2, 670, , , 
13:27:11, position 3, 670, , , 
13:27:12, position 2, 730, , , 
13:27:16, position 3, 730, , , 
13:27:17, position 2, 790, , , 
13:27:21, position 3, 790, , , 
13:27:22, position 2, 850, , , 
13:27:26, position 3, 850, , , 
13:27:27, position 2, 910, , , 
13:27:31, position 3, 910, , , 
13:27:32, position 2, 70, , , 
13:27:36, position 3, 70, , , 
13:27:37, position 2, 130, , , 
13:27:42, position 3, 130, , , 
13:27:42, position 2, 190, , , 
13:27:47, position 3, 190, , , 
13:27:47, position 2, 250, , , 
13:27:52, position 3, 250, , , 
13:27:53, position 2, 310, , , 
13:27:57, position 3, 310, , , 
13:27:58, position 2, 370, , , 
13:28:02, position 3, 370, , , 
13:28:03, position 2, 430, , , 
13:28:07, position 3, 430, , , 
13:28:08, position 2, 490, , , 
13:28:12, position 3, 490, , , 
13:28:13, position 2, 550, , , 
13:28:18, position 3, 550, , , 
13:28:18, position 2, 610, , , 
13:28:23, position 3, 610, , , 
13:28:23, position 2, 670, , , 
13:28:28, position 3, 670, , , 
13:28:28, position 2, 730, , , 
13:28:33, position 3, 730, , , 
13:28:34, position 2, 790, , , 
13:28:38, position 3, 790, , , 
13:28:39, position 2, 850, , , 
13:28:43, position 3, 850, , , 
13:28:44, position 2, 910, , , 
13:28:48, position 3, 910, , , 
13:28:49, position 2, 70, , , 
13:28:53, position 3, 70, , , 
13:28:54, position 2, 130, , , 
13:28:58, position 3, 130, , , 
13:28:59, position 2, 190, , , 
13:29:04, position 3, 190, , , 
13:29:04, position 2, 250, , , 
13:29:09, position 3, 250, , , 
13:29:09, position 2, 310, , , 
13:29:14, position 3, 310, , , 
13:29:14, position 2, 370, , , 
13:29:19, position 3, 370, , , 
13:29:20, position 2, 430, , , 
13:29:24, position 3, 430, , , 
13:29:25, position 2, 490, , , 
13:29:29, position 3, 490, , , 
13:29:30, position 2, 550, , , 
13:29:34, position 3, 550, , , 
13:29:35, position 2, 610, , , 
13:29:39, position 3, 610, , , 
13:29:40, position 2, 670, , , 
13:29:44, position 3, 670, , , 
13:29:45, position 2, 730, , , 
13:29:50, position 3, 730, , , 
13:29:50, position 2, 790, , , 
13:29:55, position 3, 790, , , 
13:29:55, position 2, 850, , , 
13:30:00, position 3, 850, , , 
13:30:01, position 2, 910, , , 
13:30:05, position 3, 910, , , 
13:30:06, position 2, 70, , , 
13:30:10, position 3, 70, , , 
13:30:11, position 2, 130, , , 
13:30:15, position 3, 130, , , 
13:30:16, position 2, 190, , , 
13:30:20, position 3, 190, , , 
13:30:21, position 2, 250, , , 
13:30:25, position 3, 250, , , 
13:30:26, position 2, 310, , , 
13:30:31, position 3, 310, , , 
13:30:31, position 2, 370, , , 
13:30:36, position 3, 370, , , 
13:30:36, position 2, 430, , , 
13:30:41, position 3, 430, , , 
13:30:42, position 2, 490, , , 
13:30:46, position 3, 490, , , 
13:30:47, position 2, 550, , , 
13:30:51, position 3, 550, , , 
13:30:52, position 2, 610, , , 
13:30:56, position 3, 610, , , 
13:30:57, position 2, 670, , , 
13:31:01, position 3, 670, , , 
13:31:02, position 2, 730, , , 
13:31:06, position 3, 730, , , 
13:31:07, position 2, 790, , , 
13:31:11, position 3, 790, , , 
13:31:12, position 2, 850, , , 
13:31:17, position 3, 850, , , 
13:31:17, position 2, 910, , , 
13:31:22, position 3, 910, , , 
13:31:22, position 2, 70, , , 
13:31:27, position 3, 70, , , 
13:31:28, position 2, 130, , , 
13:31:32, position 3, 130, , , 
13:31:33, position 2, 190, , , 
13:31:37, position 3, 190, , , 
13:31:38, position 2, 250, , , 
13:31:42, position 3, 250, , , 
13:31:43, position 2, 310, , , 
13:31:47, position 3, 310, , , 
13:31:48, position 2, 370, , , 
13:31:52, position 3, 370, , , 
13:31:53, position 2, 430, , , 
13:31:57, position 3, 430, , , 
13:31:58, position 2, 490, , , 
13:32:03, position 3, 490, , , 
13:32:03, position 2, 550, , , 
13:32:08, position 3, 550, , , 
13:32:08, position 2, 610, , , 
13:32:13, position 3, 610, , , 
13:32:14, position 2, 670, , , 
13:32:18, position 3, 670, , , 
13:32:19, position 2, 730, , , 
13:32:23, position 3, 730, , , 
13:32:24, position 2, 790, , , 
13:32:28, position 3, 790, , , 
13:32:29, position 2, 850, , , 
13:32:33, position 3, 850, , , 
13:32:34, position 2, 910, , , 
13:32:38, position 3, 910, , , 
13:32:39, position 2, 70, , , 
13:32:43, position 3, 70, , , 
13:32:44, position 2, 130, , , 
13:32:49, position 3, 130, , , 
13:32:49, position 2, 190, , , 
13:32:54, position 3, 190, , , 
13:32:54, position 2, 250, , , 
13:32:59, position 3, 250, , , 
13:32:59, position 2, 310, , , 
13:33:04, position 3, 310, , , 
13:33:05, position 2, 370, , , 
13:33:09, position 3, 370, , , 
13:33:10, position 2, 430, , , 
13:33:14, position 3, 430, , , 
13:33:15, position 2, 490, , , 
13:33:19, position 3, 490, , , 
13:33:20, position 2, 550, , , 
13:33:24, position 3, 550, , , 
13:33:25, position 2, 610, , , 
13:33:29, position 3, 610, , , 
13:33:30, position 2, 670, , , 
13:33:35, position 3, 670, , , 
13:33:35, position 2, 730, , , 
13:33:40, position 3, 730, , , 
13:33:40, position 2, 790, , , 
13:33:45, position 3, 790, , , 
13:33:46, position 2, 850, , , 
13:33:50, position 3, 850, , , 
13:33:51, position 2, 910, , , 
13:33:55, position 3, 910, , , 
13:33:56, position 2, 70, , , 
13:34:00, position 3, 70, , , 
13:34:01, position 2, 130, , , 
13:34:05, position 3, 130, , , 
13:34:06, position 2, 190, , , 
13:34:10, position 3, 190, , , 
13:34:11, position 2, 250, , , 
13:34:15, position 3, 250, , , 
13:34:16, position 2, 310, , , 
13:34:21, position 3, 310, , , 
13:34:21, position 2, 370, , , 
13:34:26, position 3, 370, , , 
13:34:26, position 2, 430, , , 
13:34:31, position 3, 430, , , 
13:34:32, position 2, 490, , , 
13:34:36, position 3, 490, , , 
13:34:37, position 2, 550, , , 
13:34:41, position 3, 550, , , 
13:34:42, position 2, 610, , , 
13:34:46, position 3, 610, , , 
13:34:47, position 2, 670, , , 
13:34:51, position 3, 670, , , 
13:34:52, position 2, 730, , , 
13:34:56, position 3, 730, , , 
13:34:57, position 2, 790, , , 
13:35:01, position 3, 790, , , 
13:35:02, position 2, 850, , , 
13:35:07, position 3, 850, , , 
13:35:07, position 2, 910, , , 
13:35:12, position 3, 910, , , 
13:35:13, position 2, 70, , , 
13:35:17, position 3, 70, , , 
13:35:18, position 2, 130, , , 
13:35:22, position 3, 130, , , 
13:35:23, position 2, 190, , , 
13:35:27, position 3, 190, , , 
13:35:28, position 2, 250, , , 
13:35:32, position 3, 250, , , 
13:35:33, position 2, 310, , , 
13:35:37, position 3, 310, , , 
13:35:38, position 2, 370, , , 
13:35:42, position 3, 370, , , 
13:35:43, position 2, 430, , , 
13:35:47, position 3, 430, , , 
13:35:48, position 2, 490, , , 
13:35:52, position 3, 490, , , 
13:35:53, position 2, 550, , , 
13:35:57, position 3, 550, , , 
13:35:58, position 2, 610, , , 
13:36:03, position 3, 610, , , 
13:36:04, position 2, 670, , , 
13:36:08, position 3, 670, , , 
13:36:09, position 2, 730, , , 
13:36:13, position 3, 730, , , 
13:36:14, position 2, 790, , , 
13:36:18, position 3, 790, , , 
13:36:19, position 2, 850, , , 
13:36:23, position 3, 850, , , 
13:36:24, position 2, 910, , , 
13:36:28, position 3, 910, , , 
13:36:29, position 2, 70, , , 
13:36:33, position 3, 70, , , 
13:36:34, position 2, 130, , , 
13:36:38, position 3, 130, , , 
13:36:39, position 2, 190, , , 
13:36:43, position 3, 190, , , 
13:36:44, position 2, 250, , , 
13:36:49, position 3, 250, , , 
13:36:49, position 2, 310, , , 
13:36:54, position 3, 310, , , 
13:36:55, position 2, 370, , , 
13:36:59, position 3, 370, , , 
13:37:00, position 2, 430, , , 
13:37:04, position 3, 430, , , 
13:37:05, position 2, 490, , , 
13:37:09, position 3, 490, , , 
13:37:10, position 2, 550, , , 
13:37:14, position 3, 550, , , 
13:37:15, position 2, 610, , , 
13:37:19, position 3, 610, , , 
13:37:20, position 2, 670, , , 
13:37:24, position 3, 670, , , 
13:37:25, position 2, 730, , , 
13:37:29, position 3, 730, , , 
13:37:30, position 2, 790, , , 
13:37:34, position 3, 790, , , 
13:37:35, position 2, 850, , , 
13:37:40, position 3, 850, , , 
13:37:40, position 2, 910, , , 
13:37:45, position 3, 910, , , 
13:37:46, position 2, 70, , , 
13:37:50, position 3, 70, , , 
13:37:51, position 2, 130, , , 
13:37:55, position 3, 130, , , 
13:37:56, position 2, 190, , , 
13:38:00, position 3, 190, , , 
13:38:01, position 2, 250, , , 
13:38:05, position 3, 250, , , 
13:38:06, position 2, 310, , , 
13:38:10, position 3, 310, , , 
13:38:11, position 2, 370, , , 
13:38:15, position 3, 370, , , 
13:38:16, position 2, 430, , , 
13:38:20, position 3, 430, , , 
13:38:21, position 2, 490, , , 
13:38:25, position 3, 490, , , 
13:38:26, position 2, 550, , , 
13:38:31, position 3, 550, , , 
13:38:31, position 2, 610, , , 
13:38:36, position 3, 610, , , 
13:38:37, position 2, 670, , , 
13:38:41, position 3, 670, , , 
13:38:42, position 2, 730, , , 
13:38:46, position 3, 730, , , 
13:38:47, position 2, 790, , , 
13:38:51, position 3, 790, , , 
13:38:52, position 2, 850, , , 
13:38:56, position 3, 850, , , 
13:38:57, position 2, 910, , , 
13:39:01, position 3, 910, , , 
13:39:02, position 2, 70, , , 
13:39:06, position 3, 70, , , 
13:39:07, position 2, 130, , , 
13:39:11, position 3, 130, , , 
13:39:12, position 2, 190, , , 
13:39:16, position 3, 190, , , 
13:39:17, position 2, 250, , , 
13:39:22, position 3, 250, , , 
13:39:22, position 2, 310, , , 
13:39:27, position 3, 310, , , 
13:39:28, position 2, 370, , , 
13:39:32, position 3, 370, , , 
13:39:33, position 2, 430, , , 
13:39:37, position 3, 430, , , 
13:39:38, position 2, 490, , , 
13:39:42, position 3, 490, , , 
13:39:43, position 2, 550, , , 
13:39:47, position 3, 550, , , 
13:39:48, position 2, 610, , , 
13:39:52, position 3, 610, , , 
13:39:53, position 2, 670, , , 
13:39:57, position 3, 670, , , 
13:39:58, position 2, 730, , , 
13:40:02, position 3, 730, , , 
13:40:03, position 2, 790, , , 
13:40:07, position 3, 790, , , 
13:40:08, position 2, 850, , , 
13:40:13, position 3, 850, , , 
13:40:13, position 2, 910, , , 
13:40:18, position 3, 910, , , 
13:40:19, position 2, 70, , , 
13:40:23, position 3, 70, , , 
13:40:24, position 2, 130, , , 
13:40:28, position 3, 130, , , 
13:40:29, position 2, 190, , , 
13:40:33, position 3, 190, , , 
13:40:34, position 2, 250, , , 
13:40:38, position 3, 250, , , 
13:40:39, position 2, 310, , , 
13:40:43, position 3, 310, , , 
13:40:44, position 2, 370, , , 
13:40:49, position 3, 370, , , 
13:40:49, position 2, 430, , , 
13:40:54, position 3, 430, , , 
13:40:54, position 2, 490, , , 
13:40:59, position 3, 490, , , 
13:41:00, position 2, 550, , , 
13:41:04, position 3, 550, , , 
13:41:05, position 2, 610, , , 
13:41:09, position 3, 610, , , 
13:41:10, position 2, 670, , , 
13:41:14, position 3, 670, , , 
13:41:15, position 2, 730, , , 
13:41:19, position 3, 730, , , 
13:41:20, position 2, 790, , , 
13:41:24, position 3, 790, , , 
13:41:25, position 2, 850, , , 
13:41:29, position 3, 850, , , 
13:41:30, position 2, 910, , , 
13:41:34, position 3, 910, , , 
13:41:35, position 2, 70, , , 
13:41:40, position 3, 70, , , 
13:41:40, position 2, 130, , , 
13:41:45, position 3, 130, , , 
13:41:46, position 2, 190, , , 
13:41:50, position 3, 190, , , 
13:41:51, position 2, 250, , , 
13:41:55, position 3, 250, , , 
13:41:56, position 2, 310, , , 
13:42:00, position 3, 310, , , 
13:42:01, position 2, 370, , , 
13:42:05, position 3, 370, , , 
13:42:06, position 2, 430, , , 
13:42:10, position 3, 430, , , 
13:42:11, position 2, 490, , , 
13:42:15, position 3, 490, , , 
13:42:16, position 2, 550, , , 
13:42:21, position 3, 550, , , 
13:42:21, position 2, 610, , , 
13:42:26, position 3, 610, , , 
13:42:26, position 2, 670, , , 
13:42:31, position 3, 670, , , 
13:42:32, position 2, 730, , , 
13:42:36, position 3, 730, , , 
13:42:37, position 2, 790, , , 
13:42:41, position 3, 790, , , 
13:42:42, position 2, 850, , , 
13:42:46, position 3, 850, , , 
13:42:47, position 2, 910, , , 
13:42:51, position 3, 910, , , 
13:42:52, position 2, 70, , , 
13:42:56, position 3, 70, , , 
13:42:57, position 2, 130, , , 
13:43:02, position 3, 130, , , 
13:43:02, position 2, 190, , , 
13:43:07, position 3, 190, , , 
13:43:07, position 2, 250, , , 
13:43:12, position 3, 250, , , 
13:43:13, position 2, 310, , , 
13:43:17, position 3, 310, , , 
13:43:18, position 2, 370, , , 
13:43:22, position 3, 370, , , 
13:43:23, position 2, 430, , , 
13:43:27, position 3, 430, , , 
13:43:28, position 2, 490, , , 
13:43:32, position 3, 490, , , 
13:43:33, position 2, 550, , , 
13:43:38, position 3, 550, , , 
13:43:38, position 2, 610, , , 
13:43:43, position 3, 610, , , 
13:43:43, position 2, 670, , , 
13:43:48, position 3, 670, , , 
13:43:48, position 2, 730, , , 
13:43:53, position 3, 730, , , 
13:43:54, position 2, 790, , , 
13:43:58, position 3, 790, , , 
13:43:59, position 2, 850, , , 
13:44:03, position 3, 850, , , 
13:44:04, position 2, 910, , , 
13:44:08, position 3, 910, , , 
13:44:09, position 2, 70, , , 
13:44:13, position 3, 70, , , 
13:44:14, position 2, 130, , , 
13:44:18, position 3, 130, , , 
13:44:19, position 2, 190, , , 
13:44:24, position 3, 190, , , 
13:44:24, position 2, 250, , , 
13:44:29, position 3, 250, , , 
13:44:29, position 2, 310, , , 
13:44:34, position 3, 310, , , 
13:44:34, position 2, 370, , , 
13:44:39, position 3, 370, , , 
13:44:40, position 2, 430, , , 
13:44:44, position 3, 430, , , 
13:44:45, position 2, 490, , , 
13:44:49, position 3, 490, , , 
13:44:50, position 2, 550, , , 
13:44:54, position 3, 550, , , 
13:44:55, position 2, 610, , , 
13:44:59, position 3, 610, , , 
13:45:00, position 2, 670, , , 
13:45:05, position 3, 670, , , 
13:45:05, position 2, 730, , , 
13:45:10, position 3, 730, , , 
13:45:10, position 2, 790, , , 
13:45:15, position 3, 790, , , 
13:45:15, position 2, 850, , , 
13:45:20, position 3, 850, , , 
13:45:21, position 2, 910, , , 
13:45:25, position 3, 910, , , 
13:45:26, position 2, 70, , , 
13:45:30, position 3, 70, , , 
13:45:31, position 2, 130, , , 
13:45:35, position 3, 130, , , 
13:45:36, position 2, 190, , , 
13:45:40, position 3, 190, , , 
13:45:41, position 2, 250, , , 
13:45:46, position 3, 250, , , 
13:45:46, position 2, 310, , , 
13:45:51, position 3, 310, , , 
13:45:51, position 2, 370, , , 
13:45:56, position 3, 370, , , 
13:45:56, position 2, 430, , , 
13:46:01, position 3, 430, , , 
13:46:01, position 2, 490, , , 
13:46:06, position 3, 490, , , 
13:46:07, position 2, 550, , , 
13:46:11, position 3, 550, , , 
13:46:12, position 2, 610, , , 
13:46:16, position 3, 610, , , 
13:46:17, position 2, 670, , , 
13:46:21, position 3, 670, , , 
13:46:22, position 2, 730, , , 
13:46:26, position 3, 730, , , 
13:46:27, position 2, 790, , , 
13:46:32, position 3, 790, , , 
13:46:32, position 2, 850, , , 
13:46:37, position 3, 850, , , 
13:46:37, position 2, 910, , , 
13:46:42, position 3, 910, , , 
13:46:42, position 2, 70, , , 
13:46:47, position 3, 70, , , 
13:46:48, position 2, 130, , , 
13:46:52, position 3, 130, , , 
13:46:53, position 2, 190, , , 
13:46:57, position 3, 190, , , 
13:46:58, position 2, 250, , , 
13:47:02, position 3, 250, , , 
13:47:03, position 2, 310, , , 
13:47:07, position 3, 310, , , 
13:47:08, position 2, 370, , , 
13:47:13, position 3, 370, , , 
13:47:13, position 2, 430, , , 
13:47:18, position 3, 430, , , 
13:47:18, position 2, 490, , , 
13:47:23, position 3, 490, , , 
13:47:23, position 2, 550, , , 
13:47:28, position 3, 550, , , 
13:47:28, position 2, 610, , , 
13:47:33, position 3, 610, , , 
13:47:34, position 2, 670, , , 
13:47:38, position 3, 670, , , 
13:47:39, position 2, 730, , , 
13:47:43, position 3, 730, , , 
13:47:44, position 2, 790, , , 
13:47:48, position 3, 790, , , 
13:47:49, position 2, 850, , , 
13:47:53, position 3, 850, , , 
13:47:54, position 2, 910, , , 
13:47:59, position 3, 910, , , 
13:47:59, position 2, 70, , , 
13:48:04, position 3, 70, , , 
13:48:04, position 2, 130, , , 
13:48:09, position 3, 130, , , 
13:48:09, position 2, 190, , , 
13:48:14, position 3, 190, , , 
13:48:15, position 2, 250, , , 
13:48:19, position 3, 250, , , 
13:48:20, position 2, 310, , , 
13:48:24, position 3, 310, , , 
13:48:25, position 2, 370, , , 
13:48:29, position 3, 370, , , 
13:48:30, position 2, 430, , , 
13:48:34, position 3, 430, , , 
13:48:35, position 2, 490, , , 
13:48:40, position 3, 490, , , 
13:48:40, position 2, 550, , , 
13:48:45, position 3, 550, , , 
13:48:45, position 2, 610, , , 
13:48:50, position 3, 610, , , 
13:48:50, position 2, 670, , , 
13:48:55, position 3, 670, , , 
13:48:56, position 2, 730, , , 
13:49:00, position 3, 730, , , 
13:49:01, position 2, 790, , , 
13:49:05, position 3, 790, , , 
13:49:06, position 2, 850, , , 
13:49:10, position 3, 850, , , 
13:49:11, position 2, 910, , , 
13:49:15, position 3, 910, , , 
13:49:16, position 2, 70, , , 
13:49:21, position 3, 70, , , 
13:49:21, position 2, 130, , , 
13:49:26, position 3, 130, , , 
13:49:26, position 2, 190, , , 
13:49:31, position 3, 190, , , 
13:49:31, position 2, 250, , , 
13:49:36, position 3, 250, , , 
13:49:37, position 2, 310, , , 
13:49:41, position 3, 310, , , 
13:49:42, position 2, 370, , , 
13:49:46, position 3, 370, , , 
13:49:47, position 2, 430, , , 
13:49:51, position 3, 430, , , 
13:49:52, position 2, 490, , , 
13:49:56, position 3, 490, , , 
13:49:57, position 2, 550, , , 
13:50:02, position 3, 550, , , 
13:50:02, position 2, 610, , , 
13:50:07, position 3, 610, , , 
13:50:07, position 2, 670, , , 
13:50:12, position 3, 670, , , 
13:50:12, position 2, 730, , , 
13:50:17, position 3, 730, , , 
13:50:18, position 2, 790, , , 
13:50:22, position 3, 790, , , 
13:50:23, position 2, 850, , , 
13:50:27, position 3, 850, , , 
13:50:28, position 2, 910, , , 
13:50:32, position 3, 910, , , 
13:50:33, position 2, 70, , , 
13:50:37, position 3, 70, , , 
13:50:38, position 2, 130, , , 
13:50:42, position 3, 130, , , 
13:50:43, position 2, 190, , , 
13:50:48, position 3, 190, , , 
13:50:48, position 2, 250, , , 
13:50:53, position 3, 250, , , 
13:50:53, position 2, 310, , , 
13:50:58, position 3, 310, , , 
13:50:58, position 2, 370, , , 
13:51:03, position 3, 370, , , 
13:51:04, position 2, 430, , , 
13:51:08, position 3, 430, , , 
13:51:09, position 2, 490, , , 
13:51:13, position 3, 490, , , 
13:51:14, position 2, 550, , , 
13:51:18, position 3, 550, , , 
13:51:19, position 2, 610, , , 
13:51:23, position 3, 610, , , 
13:51:24, position 2, 670, , , 
13:51:28, position 3, 670, , , 
13:51:29, position 2, 730, , , 
13:51:34, position 3, 730, , , 
13:51:34, position 2, 790, , , 
13:51:39, position 3, 790, , , 
13:51:39, position 2, 850, , , 
13:51:44, position 3, 850, , , 
13:51:45, position 2, 910, , , 
13:51:49, position 3, 910, , , 
13:51:50, position 2, 70, , , 
13:51:54, position 3, 70, , , 
13:51:55, position 2, 130, , , 
13:51:59, position 3, 130, , , 
13:52:00, position 2, 190, , , 
13:52:04, position 3, 190, , , 
13:52:05, position 2, 250, , , 
13:52:10, position 3, 250, , , 
13:52:10, position 2, 310, , , 
13:52:15, position 3, 310, , , 
13:52:15, position 2, 370, , , 
13:52:20, position 3, 370, , , 
13:52:20, position 2, 430, , , 
13:52:25, position 3, 430, , , 
13:52:25, position 2, 490, , , 
13:52:30, position 3, 490, , , 
13:52:31, position 2, 550, , , 
13:52:35, position 3, 550, , , 
13:52:36, position 2, 610, , , 
13:52:40, position 3, 610, , , 
13:52:41, position 2, 670, , , 
13:52:46, position 3, 670, , , 
13:52:46, position 2, 730, , , 
13:52:51, position 3, 730, , , 
13:52:51, position 2, 790, , , 
13:52:56, position 3, 790, , , 
13:52:56, position 2, 850, , , 
13:53:01, position 3, 850, , , 
13:53:01, position 2, 910, , , 
13:53:06, position 3, 910, , , 
13:53:06, position 2, 70, , , 
13:53:11, position 3, 70, , , 
13:53:12, position 2, 130, , , 
13:53:16, position 3, 130, , , 
13:53:17, position 2, 190, , , 
13:53:21, position 3, 190, , , 
13:53:22, position 2, 250, , , 
13:53:26, position 3, 250, , , 
13:53:27, position 2, 310, , , 
13:53:32, position 3, 310, , , 
13:53:32, position 2, 370, , , 
13:53:37, position 3, 370, , , 
13:53:37, position 2, 430, , , 
13:53:42, position 3, 430, , , 
13:53:42, position 2, 490, , , 
13:53:47, position 3, 490, , , 
13:53:47, position 2, 550, , , 
13:53:52, position 3, 550, , , 
13:53:53, position 2, 610, , , 
13:53:57, position 3, 610, , , 
13:53:58, position 2, 670, , , 
13:54:02, position 3, 670, , , 
13:54:03, position 2, 730, , , 
13:54:07, position 3, 730, , , 
13:54:08, position 2, 790, , , 
13:54:13, position 3, 790, , , 
13:54:13, position 2, 850, , , 
13:54:18, position 3, 850, , , 
13:54:18, position 2, 910, , , 
13:54:23, position 3, 910, , , 
13:54:23, position 2, 70, , , 
13:54:28, position 3, 70, , , 
13:54:28, position 2, 130, , , 
13:54:33, position 3, 130, , , 
13:54:33, position 2, 190, , , 
13:54:38, position 3, 190, , , 
13:54:39, position 2, 250, , , 
13:54:43, position 3, 250, , , 
13:54:44, position 2, 310, , , 
13:54:48, position 3, 310, , , 
13:54:49, position 2, 370, , , 
13:54:53, position 3, 370, , , 
13:54:54, position 2, 430, , , 
13:54:59, position 3, 430, , , 
13:54:59, position 2, 490, , , 
13:55:04, position 3, 490, , , 
13:55:04, position 2, 550, , , 
13:55:09, position 3, 550, , , 
13:55:10, position 2, 610, , , 
13:55:14, position 3, 610, , , 
13:55:15, position 2, 670, , , 
13:55:19, position 3, 670, , , 
13:55:20, position 2, 730, , , 
13:55:24, position 3, 730, , , 
13:55:25, position 2, 790, , , 
13:55:30, position 3, 790, , , 
13:55:30, position 2, 850, , , 
13:55:35, position 3, 850, , , 
13:55:35, position 2, 910, , , 
13:55:40, position 3, 910, , , 
13:55:40, position 2, 70, , , 
13:55:45, position 3, 70, , , 
13:55:46, position 2, 130, , , 
13:55:50, position 3, 130, , , 
13:55:51, position 2, 190, , , 
13:55:55, position 3, 190, , , 
13:55:56, position 2, 250, , , 
13:56:00, position 3, 250, , , 
13:56:01, position 2, 310, , , 
13:56:05, position 3, 310, , , 
13:56:06, position 2, 370, , , 
13:56:10, position 3, 370, , , 
13:56:11, position 2, 430, , , 
13:56:16, position 3, 430, , , 
13:56:16, position 2, 490, , , 
13:56:21, position 3, 490, , , 
13:56:21, position 2, 550, , , 
13:56:26, position 3, 550, , , 
13:56:27, position 2, 610, , , 
13:56:31, position 3, 610, , , 
13:56:32, position 2, 670, , , 
13:56:36, position 3, 670, , , 
13:56:37, position 2, 730, , , 
13:56:41, position 3, 730, , , 
13:56:42, position 2, 790, , , 
13:56:46, position 3, 790, , , 
13:56:47, position 2, 850, , , 
13:56:51, position 3, 850, , , 
13:56:52, position 2, 910, , , 
13:56:57, position 3, 910, , , 
13:56:57, position 2, 70, , , 
13:57:02, position 3, 70, , , 
13:57:02, position 2, 130, , , 
13:57:07, position 3, 130, , , 
13:57:08, position 2, 190, , , 
13:57:12, position 3, 190, , , 
13:57:13, position 2, 250, , , 
13:57:17, position 3, 250, , , 
13:57:18, position 2, 310, , , 
13:57:22, position 3, 310, , , 
13:57:23, position 2, 370, , , 
13:57:27, position 3, 370, , , 
13:57:28, position 2, 430, , , 
13:57:32, position 3, 430, , , 
13:57:33, position 2, 490, , , 
13:57:38, position 3, 490, , , 
13:57:38, position 2, 550, , , 
