time, device, OryConc, CPUTemp, SensorTemp, 
11:07:31, position 1, -18844, 0.0, , 
11:07:36, position 1, 238705, 0.0, , 
11:07:41, position 1, 640208, 0.0, , 
11:07:46, position 1, -183809, 0.0, , 
11:07:51, position 1, -113011, 0.0, , 
11:07:56, position 1, -209838, 0.0, , 
11:08:01, position 1, -98568, 0.0, , 
11:08:06, position 1, 48911, 0.0, , 
11:08:11, position 1, 171667, 0.0, , 
11:08:16, position 1, 335060, 0.0, , 
11:08:21, position 1, 413389, 0.0, , 
11:08:26, position 1, -23347, 0.0, , 
11:08:31, position 1, -2027, 0.0, , 
11:08:36, position 1, -159993, 0.0, , 
11:08:41, position 1, 427003, 0.0, , 
11:08:46, position 1, 50443, 0.0, , 
11:08:51, position 1, -224445, 0.0, , 
11:08:56, position 1, 7122, 0.0, , 
11:09:01, position 1, -186128, 0.0, , 
11:09:06, position 1, -12732, 0.0, , 
11:09:11, position 1, 90620, 0.0, , 
11:09:16, position 1, 280500, 0.0, , 
11:09:21, position 1, 396944, 0.0, , 
11:09:26, position 1, 13966, 0.0, , 
11:09:31, position 1, 26799, 0.0, , 
11:09:36, position 1, -18844, 0.0, , 
11:09:41, position 1, 238705, 0.0, , 
11:09:46, position 1, 640208, 0.0, , 
11:09:51, position 1, -183809, 0.0, , 
11:09:56, position 1, -113011, 0.0, , 
11:10:01, position 1, -209838, 0.0, , 
11:10:06, position 1, -98568, 0.0, , 
11:10:11, position 1, 48911, 0.0, , 
11:10:16, position 1, 171667, 0.0, , 
11:10:21, position 1, 335060, 0.0, , 
11:10:26, position 1, 413389, 0.0, , 
11:10:31, position 1, -23347, 0.0, , 
11:10:36, position 1, -2027, 0.0, , 
11:10:41, position 1, -159993, 0.0, , 
11:10:46, position 1, 427003, 0.0, , 
11:10:51, position 1, 50443, 0.0, , 
11:10:56, position 1, -224445, 0.0, , 
11:11:01, position 1, 7122, 0.0, , 
11:11:06, position 1, -186128, 0.0, , 
11:11:11, position 1, -12732, 0.0, , 
11:11:16, position 1, 90620, 0.0, , 
11:11:21, position 1, 280500, 0.0, , 
11:11:26, position 1, 396944, 0.0, , 
11:11:31, position 1, 13966, 0.0, , 
11:11:36, position 1, 26799, 0.0, , 
11:11:41, position 1, -18844, 0.0, , 
11:11:46, position 1, 238705, 0.0, , 
11:11:51, position 1, 640208, 0.0, , 
11:11:56, position 1, -183809, 0.0, , 
11:12:01, position 1, -113011, 0.0, , 
11:12:06, position 1, -209838, 0.0, , 
11:12:11, position 1, -98568, 0.0, , 
11:12:16, position 1, 48911, 0.0, , 
11:12:21, position 1, 171667, 0.0, , 
11:12:26, position 1, 335060, 0.0, , 
11:12:31, position 1, 413389, 0.0, , 
11:12:36, position 1, -23347, 0.0, , 
11:12:41, position 1, -2027, 0.0, , 
11:12:46, position 1, -159993, 0.0, , 
11:12:51, position 1, 427003, 0.0, , 
11:12:56, position 1, 50443, 0.0, , 
11:13:01, position 1, -224445, 0.0, , 
11:13:06, position 1, 7122, 0.0, , 
11:13:11, position 1, -186128, 0.0, , 
11:13:16, position 1, -12732, 0.0, , 
11:13:21, position 1, 90620, 0.0, , 
11:13:26, position 1, 280500, 0.0, , 
11:13:31, position 1, 396944, 0.0, , 
11:13:36, position 1, 13966, 0.0, , 
11:13:41, position 1, 26799, 0.0, , 
11:13:46, position 1, -18844, 0.0, , 
11:13:51, position 1, 238705, 0.0, , 
11:13:56, position 1, 640208, 0.0, , 
11:14:01, position 1, -183809, 0.0, , 
11:14:06, position 1, -113011, 0.0, , 
11:14:11, position 1, -209838, 0.0, , 
11:14:16, position 1, -98568, 0.0, , 
11:14:21, position 1, 48911, 0.0, , 
11:14:26, position 1, 171667, 0.0, , 
11:14:31, position 1, 335060, 0.0, , 
11:14:36, position 1, 413389, 0.0, , 
11:14:41, position 1, -23347, 0.0, , 
11:14:46, position 1, -2027, 0.0, , 
11:14:51, position 1, -159993, 0.0, , 
11:14:56, position 1, 427003, 0.0, , 
11:15:01, position 1, 50443, 0.0, , 
11:15:06, position 1, -224445, 0.0, , 
11:15:11, position 1, 7122, 0.0, , 
11:15:16, position 1, -186128, 0.0, , 
11:15:21, position 1, -12732, 0.0, , 
11:15:26, position 1, 90620, 0.0, , 
11:15:31, position 1, 280500, 0.0, , 
11:15:36, position 1, 396944, 0.0, , 
11:15:41, position 1, 13966, 0.0, , 
11:15:46, position 1, 26799, 0.0, , 
11:15:51, position 1, -18844, 0.0, , 
11:15:56, position 1, 238705, 0.0, , 
11:16:01, position 1, 640208, 0.0, , 
11:16:06, position 1, -183809, 0.0, , 
11:16:11, position 1, -113011, 0.0, , 
11:16:16, position 1, -209838, 0.0, , 
11:16:21, position 1, -98568, 0.0, , 
11:16:26, position 1, 48911, 0.0, , 
11:16:31, position 1, 171667, 0.0, , 
11:16:36, position 1, 335060, 0.0, , 
11:16:41, position 1, 413389, 0.0, , 
11:16:46, position 1, -23347, 0.0, , 
11:16:51, position 1, -2027, 0.0, , 
11:16:56, position 1, -159993, 0.0, , 
11:17:01, position 1, 427003, 0.0, , 
11:17:06, position 1, 50443, 0.0, , 
11:17:11, position 1, -224445, 0.0, , 
11:17:16, position 1, 7122, 0.0, , 
11:17:21, position 1, -186128, 0.0, , 
11:17:26, position 1, -12732, 0.0, , 
11:17:31, position 1, 90620, 0.0, , 
11:17:36, position 1, 280500, 0.0, , 
11:17:41, position 1, 396944, 0.0, , 
11:17:46, position 1, 13966, 0.0, , 
11:17:51, position 1, 26799, 0.0, , 
11:17:56, position 1, -18844, 0.0, , 
11:18:01, position 1, 238705, 0.0, , 
11:18:06, position 1, 640208, 0.0, , 
11:18:11, position 1, -183809, 0.0, , 
11:18:16, position 1, -113011, 0.0, , 
11:18:21, position 1, -209838, 0.0, , 
11:18:26, position 1, -98568, 0.0, , 
11:18:31, position 1, 48911, 0.0, , 
11:18:36, position 1, 171667, 0.0, , 
11:18:41, position 1, 335060, 0.0, , 
11:18:46, position 1, 413389, 0.0, , 
11:18:51, position 1, -23347, 0.0, , 
11:18:56, position 1, -2027, 0.0, , 
11:19:01, position 1, -159993, 0.0, , 
11:19:06, position 1, 427003, 0.0, , 
11:19:11, position 1, 50443, 0.0, , 
11:19:16, position 1, -224445, 0.0, , 
11:19:21, position 1, 7122, 0.0, , 
11:19:26, position 1, -186128, 0.0, , 
11:19:31, position 1, -12732, 0.0, , 
11:19:36, position 1, 90620, 0.0, , 
11:19:41, position 1, 280500, 0.0, , 
11:19:46, position 1, 396944, 0.0, , 
11:19:51, position 1, 13966, 0.0, , 
11:19:56, position 1, 26799, 0.0, , 
11:20:01, position 1, -18844, 0.0, , 
11:20:06, position 1, 238705, 0.0, , 
11:20:11, position 1, 640208, 0.0, , 
11:20:16, position 1, -183809, 0.0, , 
11:20:21, position 1, -113011, 0.0, , 
11:20:26, position 1, -209838, 0.0, , 
11:20:31, position 1, -98568, 0.0, , 
11:20:36, position 1, 48911, 0.0, , 
11:20:41, position 1, 171667, 0.0, , 
11:20:46, position 1, 335060, 0.0, , 
11:20:51, position 1, 413389, 0.0, , 
11:20:56, position 1, -23347, 0.0, , 
11:21:01, position 1, -2027, 0.0, , 
11:21:06, position 1, -159993, 0.0, , 
11:21:11, position 1, 427003, 0.0, , 
11:21:16, position 1, 50443, 0.0, , 
11:21:21, position 1, -224445, 0.0, , 
11:21:26, position 1, 7122, 0.0, , 
11:21:31, position 1, -186128, 0.0, , 
11:21:36, position 1, -12732, 0.0, , 
11:21:41, position 1, 90620, 0.0, , 
11:21:46, position 1, 280500, 0.0, , 
11:21:51, position 1, 396944, 0.0, , 
11:21:56, position 1, 13966, 0.0, , 
11:22:01, position 1, 26799, 0.0, , 
11:22:06, position 1, -18844, 0.0, , 
11:22:11, position 1, 238705, 0.0, , 
11:22:16, position 1, 640208, 0.0, , 
11:22:21, position 1, -183809, 0.0, , 
11:22:26, position 1, -113011, 0.0, , 
11:22:31, position 1, -209838, 0.0, , 
11:22:36, position 1, -98568, 0.0, , 
11:22:41, position 1, 48911, 0.0, , 
11:22:46, position 1, 171667, 0.0, , 
11:22:51, position 1, 335060, 0.0, , 
11:22:56, position 1, 413389, 0.0, , 
11:23:01, position 1, -23347, 0.0, , 
11:23:06, position 1, -2027, 0.0, , 
11:23:11, position 1, -159993, 0.0, , 
11:23:16, position 1, 427003, 0.0, , 
11:23:21, position 1, 50443, 0.0, , 
11:23:26, position 1, -224445, 0.0, , 
11:23:31, position 1, 7122, 0.0, , 
11:23:36, position 1, -186128, 0.0, , 
11:23:41, position 1, -12732, 0.0, , 
11:23:46, position 1, 90620, 0.0, , 
11:23:51, position 1, 280500, 0.0, , 
11:23:56, position 1, 396944, 0.0, , 
11:24:01, position 1, 13966, 0.0, , 
11:24:06, position 1, 26799, 0.0, , 
11:24:11, position 1, -18844, 0.0, , 
11:24:16, position 1, 238705, 0.0, , 
11:24:21, position 1, 640208, 0.0, , 
11:24:26, position 1, -183809, 0.0, , 
11:24:31, position 1, -113011, 0.0, , 
11:24:36, position 1, -209838, 0.0, , 
11:24:41, position 1, -98568, 0.0, , 
11:24:46, position 1, 48911, 0.0, , 
11:24:51, position 1, 171667, 0.0, , 
11:24:56, position 1, 335060, 0.0, , 
11:25:01, position 1, 413389, 0.0, , 
11:25:06, position 1, -23347, 0.0, , 
11:25:11, position 1, -2027, 0.0, , 
11:25:16, position 1, -159993, 0.0, , 
11:25:21, position 1, 427003, 0.0, , 
11:25:26, position 1, 50443, 0.0, , 
11:25:31, position 1, -224445, 0.0, , 
11:25:36, position 1, 7122, 0.0, , 
11:25:41, position 1, -186128, 0.0, , 
11:25:46, position 1, -12732, 0.0, , 
11:25:51, position 1, 90620, 0.0, , 
11:25:56, position 1, 280500, 0.0, , 
11:26:01, position 1, 396944, 0.0, , 
11:26:06, position 1, 13966, 0.0, , 
11:26:11, position 1, 26799, 0.0, , 
11:26:16, position 1, -18844, 0.0, , 
11:26:21, position 1, 238705, 0.0, , 
11:26:26, position 1, 640208, 0.0, , 
11:26:31, position 1, -183809, 0.0, , 
11:26:36, position 1, -113011, 0.0, , 
11:26:41, position 1, -209838, 0.0, , 
11:26:46, position 1, -98568, 0.0, , 
11:26:51, position 1, 48911, 0.0, , 
11:26:56, position 1, 171667, 0.0, , 
11:27:01, position 1, 335060, 0.0, , 
11:27:06, position 1, 413389, 0.0, , 
11:27:11, position 1, -23347, 0.0, , 
11:27:16, position 1, -2027, 0.0, , 
11:27:21, position 1, -159993, 0.0, , 
11:27:26, position 1, 427003, 0.0, , 
11:27:31, position 1, 50443, 0.0, , 
11:27:41, position 1, 7122, 0.0, , 
11:27:46, position 1, -186128, 0.0, , 
11:27:51, position 1, -12732, 0.0, , 
11:27:56, position 1, 90620, 0.0, , 
11:28:01, position 1, 280500, 0.0, , 
11:28:06, position 1, 396944, 0.0, , 
11:28:11, position 1, 13966, 0.0, , 
11:28:16, position 1, 26799, 0.0, , 
11:28:31, position 1, 640208, 0.0, , 
11:28:36, position 1, -183809, 0.0, , 
11:28:41, position 1, -113011, 0.0, , 
11:28:46, position 1, -209838, 0.0, , 
11:28:51, position 1, -98568, 0.0, , 
11:28:56, position 1, 48911, 0.0, , 
11:29:01, position 1, 171667, 0.0, , 
11:29:06, position 1, 335060, 0.0, , 
11:29:11, position 1, 413389, 0.0, , 
11:29:16, position 1, -23347, 0.0, , 
11:29:21, position 1, -2027, 0.0, , 
11:29:26, position 1, -159993, 0.0, , 
11:29:31, position 1, 427003, 0.0, , 
11:29:51, position 1, -186128, 0.0, , 
11:29:56, position 1, -12732, 0.0, , 
11:30:01, position 1, 90620, 0.0, , 
11:30:06, position 1, 280500, 0.0, , 
11:30:11, position 1, 396944, 0.0, , 
11:30:16, position 1, 13966, 0.0, , 
11:30:21, position 1, 26799, 0.0, , 
11:30:26, position 1, -18844, 0.0, , 
11:30:31, position 1, 238705, 0.0, , 
11:30:36, position 1, 640208, 0.0, , 
11:30:41, position 1, -183809, 0.0, , 
11:30:46, position 1, -113011, 0.0, , 
11:30:51, position 1, -209838, 0.0, , 
11:30:56, position 1, -98568, 0.0, , 
11:31:01, position 1, 48911, 0.0, , 
11:31:06, position 1, 171667, 0.0, , 
11:31:11, position 1, 335060, 0.0, , 
11:31:16, position 1, 413389, 0.0, , 
11:31:21, position 1, -23347, 0.0, , 
11:31:26, position 1, -2027, 0.0, , 
11:31:31, position 1, -159993, 0.0, , 
11:31:36, position 1, 427003, 0.0, , 
11:31:41, position 1, 50443, 0.0, , 
11:31:46, position 1, -224445, 0.0, , 
11:31:56, position 1, -186128, 0.0, , 
11:32:01, position 1, -12732, 0.0, , 
11:32:06, position 1, 90620, 0.0, , 
11:32:11, position 1, 280500, 0.0, , 
11:32:21, position 1, 13966, 0.0, , 
11:32:26, position 1, 26799, 0.0, , 
11:32:31, position 1, -18844, 0.0, , 
11:32:36, position 1, 238705, 0.0, , 
11:32:41, position 1, 640208, 0.0, , 
11:32:46, position 1, -183809, 0.0, , 
11:32:51, position 1, -113011, 0.0, , 
11:33:01, position 1, -98568, 0.0, , 
11:33:06, position 1, 48911, 0.0, , 
11:33:11, position 1, 171667, 0.0, , 
11:33:16, position 1, 335060, 0.0, , 
11:33:21, position 1, 413389, 0.0, , 
11:33:26, position 1, -23347, 0.0, , 
11:33:31, position 1, -2027, 0.0, , 
11:33:36, position 1, -159993, 0.0, , 
11:33:41, position 1, 427003, 0.0, , 
11:33:46, position 1, 50443, 0.0, , 
11:33:51, position 1, -224445, 0.0, , 
11:33:56, position 1, 7122, 0.0, , 
11:34:01, position 1, -186128, 0.0, , 
11:34:06, position 1, -12732, 0.0, , 
11:34:11, position 1, 90620, 0.0, , 
11:34:16, position 1, 280500, 0.0, , 
11:34:21, position 1, 396944, 0.0, , 
11:34:26, position 1, 13966, 0.0, , 
11:34:31, position 1, 26799, 0.0, , 
11:34:36, position 1, -18844, 0.0, , 
11:34:41, position 1, 238705, 0.0, , 
11:34:46, position 1, 640208, 0.0, , 
11:34:51, position 1, -183809, 0.0, , 
11:34:56, position 1, -113011, 0.0, , 
11:35:01, position 1, -209838, 0.0, , 
11:35:06, position 1, -98568, 0.0, , 
11:35:11, position 1, 48911, 0.0, , 
11:35:16, position 1, 171667, 0.0, , 
11:35:21, position 1, 335060, 0.0, , 
11:35:26, position 1, 413389, 0.0, , 
11:35:31, position 1, -23347, 0.0, , 
11:35:36, position 1, -2027, 0.0, , 
11:35:41, position 1, -159993, 0.0, , 
11:35:46, position 1, 427003, 0.0, , 
11:35:51, position 1, 50443, 0.0, , 
11:35:56, position 1, -224445, 0.0, , 
11:36:01, position 1, 7122, 0.0, , 
11:36:06, position 1, -186128, 0.0, , 
11:36:11, position 1, -12732, 0.0, , 
11:36:16, position 1, 90620, 0.0, , 
11:36:21, position 1, 280500, 0.0, , 
11:36:26, position 1, 396944, 0.0, , 
11:36:31, position 1, 13966, 0.0, , 
11:36:36, position 1, 26799, 0.0, , 
11:36:41, position 1, -18844, 0.0, , 
11:36:46, position 1, 238705, 0.0, , 
11:36:51, position 1, 640208, 0.0, , 
11:36:56, position 1, -183809, 0.0, , 
11:37:01, position 1, -113011, 0.0, , 
11:37:06, position 1, -209838, 0.0, , 
11:37:11, position 1, -98568, 0.0, , 
11:37:16, position 1, 48911, 0.0, , 
11:37:21, position 1, 171667, 0.0, , 
11:37:26, position 1, 335060, 0.0, , 
11:37:31, position 1, 413389, 0.0, , 
11:37:36, position 1, -23347, 0.0, , 
11:37:41, position 1, -2027, 0.0, , 
11:37:46, position 1, -159993, 0.0, , 
11:37:51, position 1, 427003, 0.0, , 
11:37:56, position 1, 50443, 0.0, , 
11:38:01, position 1, -224445, 0.0, , 
11:38:06, position 1, 7122, 0.0, , 
11:38:11, position 1, -186128, 0.0, , 
11:38:16, position 1, -12732, 0.0, , 
11:38:21, position 1, 90620, 0.0, , 
11:38:26, position 1, 280500, 0.0, , 
11:38:31, position 1, 396944, 0.0, , 
11:38:36, position 1, 13966, 0.0, , 
11:38:41, position 1, 26799, 0.0, , 
11:38:46, position 1, -18844, 0.0, , 
11:38:51, position 1, 238705, 0.0, , 
11:38:56, position 1, 640208, 0.0, , 
11:39:01, position 1, -183809, 0.0, , 
11:39:06, position 1, -113011, 0.0, , 
11:39:11, position 1, -209838, 0.0, , 
11:39:16, position 1, -98568, 0.0, , 
11:39:21, position 1, 48911, 0.0, , 
11:39:26, position 1, 171667, 0.0, , 
11:39:31, position 1, 335060, 0.0, , 
11:39:36, position 1, 413389, 0.0, , 
11:39:41, position 1, -23347, 0.0, , 
11:39:46, position 1, -2027, 0.0, , 
11:39:51, position 1, -159993, 0.0, , 
11:39:56, position 1, 427003, 0.0, , 
11:40:01, position 1, 50443, 0.0, , 
11:40:06, position 1, -224445, 0.0, , 
11:40:11, position 1, 7122, 0.0, , 
11:40:16, position 1, -186128, 0.0, , 
11:40:26, position 1, 90620, 0.0, , 
11:40:31, position 1, 280500, 0.0, , 
11:40:36, position 1, 396944, 0.0, , 
11:40:41, position 1, 13966, 0.0, , 
11:40:46, position 1, 26799, 0.0, , 
11:40:51, position 1, -18844, 0.0, , 
11:40:56, position 1, 238705, 0.0, , 
11:41:01, position 1, 640208, 0.0, , 
11:41:06, position 1, -183809, 0.0, , 
11:41:11, position 1, -113011, 0.0, , 
11:41:16, position 1, -209838, 0.0, , 
11:41:21, position 1, -98568, 0.0, , 
11:41:26, position 1, 48911, 0.0, , 
11:41:31, position 1, 171667, 0.0, , 
11:41:36, position 1, 335060, 0.0, , 
11:41:41, position 1, 413389, 0.0, , 
11:41:46, position 1, -23347, 0.0, , 
11:41:51, position 1, -2027, 0.0, , 
11:41:56, position 1, -159993, 0.0, , 
11:42:01, position 1, 427003, 0.0, , 
11:42:06, position 1, 50443, 0.0, , 
11:42:11, position 1, -224445, 0.0, , 
11:42:16, position 1, 7122, 0.0, , 
11:42:21, position 1, -186128, 0.0, , 
11:42:26, position 1, -12732, 0.0, , 
11:42:31, position 1, 90620, 0.0, , 
11:42:36, position 1, 280500, 0.0, , 
11:42:41, position 1, 396944, 0.0, , 
11:42:46, position 1, 13966, 0.0, , 
11:42:51, position 1, 26799, 0.0, , 
11:42:56, position 1, -18844, 0.0, , 
11:43:01, position 1, 238705, 0.0, , 
11:43:06, position 1, 640208, 0.0, , 
11:43:11, position 1, -183809, 0.0, , 
11:43:16, position 1, -113011, 0.0, , 
11:43:21, position 1, -209838, 0.0, , 
11:43:26, position 1, -98568, 0.0, , 
11:43:31, position 1, 48911, 0.0, , 
11:43:36, position 1, 171667, 0.0, , 
11:43:41, position 1, 335060, 0.0, , 
11:43:46, position 1, 413389, 0.0, , 
11:43:51, position 1, -23347, 0.0, , 
11:43:56, position 1, -2027, 0.0, , 
11:44:01, position 1, -159993, 0.0, , 
11:44:06, position 1, 427003, 0.0, , 
11:44:11, position 1, 50443, 0.0, , 
11:44:16, position 1, -224445, 0.0, , 
11:44:21, position 1, 7122, 0.0, , 
11:44:26, position 1, -186128, 0.0, , 
11:44:31, position 1, -12732, 0.0, , 
11:44:36, position 1, 90620, 0.0, , 
11:44:41, position 1, 280500, 0.0, , 
11:44:46, position 1, 396944, 0.0, , 
11:44:51, position 1, 13966, 0.0, , 
11:44:56, position 1, 26799, 0.0, , 
11:45:01, position 1, -18844, 0.0, , 
11:45:06, position 1, 238705, 0.0, , 
11:45:11, position 1, 640208, 0.0, , 
11:45:16, position 1, -183809, 0.0, , 
11:45:21, position 1, -113011, 0.0, , 
11:45:26, position 1, -209838, 0.0, , 
11:45:31, position 1, -98568, 0.0, , 
11:45:36, position 1, 48911, 0.0, , 
11:45:41, position 1, 171667, 0.0, , 
11:45:46, position 1, 335060, 0.0, , 
11:45:51, position 1, 413389, 0.0, , 
11:45:56, position 1, -23347, 0.0, , 
11:46:01, position 1, -2027, 0.0, , 
11:46:06, position 1, -159993, 0.0, , 
11:46:11, position 1, 427003, 0.0, , 
11:46:16, position 1, 50443, 0.0, , 
11:46:21, position 1, -224445, 0.0, , 
11:46:26, position 1, 7122, 0.0, , 
11:46:31, position 1, -186128, 0.0, , 
11:46:36, position 1, -12732, 0.0, , 
11:46:41, position 1, 90620, 0.0, , 
11:46:46, position 1, 280500, 0.0, , 
11:46:51, position 1, 396944, 0.0, , 
11:46:56, position 1, 13966, 0.0, , 
11:47:01, position 1, 26799, 0.0, , 
11:47:06, position 1, -18844, 0.0, , 
11:47:11, position 1, 238705, 0.0, , 
11:47:16, position 1, 640208, 0.0, , 
11:47:21, position 1, -183809, 0.0, , 
11:47:26, position 1, -113011, 0.0, , 
11:47:31, position 1, -209838, 0.0, , 
11:47:36, position 1, -98568, 0.0, , 
11:47:41, position 1, 48911, 0.0, , 
11:47:46, position 1, 171667, 0.0, , 
11:47:51, position 1, 335060, 0.0, , 
11:47:56, position 1, 413389, 0.0, , 
11:48:01, position 1, -23347, 0.0, , 
11:48:06, position 1, -2027, 0.0, , 
11:48:11, position 1, -159993, 0.0, , 
11:48:16, position 1, 427003, 0.0, , 
11:48:21, position 1, 50443, 0.0, , 
11:48:26, position 1, -224445, 0.0, , 
11:48:31, position 1, 7122, 0.0, , 
11:48:36, position 1, -186128, 0.0, , 
11:48:41, position 1, -12732, 0.0, , 
11:48:46, position 1, 90620, 0.0, , 
11:48:51, position 1, 280500, 0.0, , 
11:48:56, position 1, 396944, 0.0, , 
11:49:01, position 1, 13966, 0.0, , 
11:49:06, position 1, 26799, 0.0, , 
11:49:11, position 1, -18844, 0.0, , 
11:49:16, position 1, 238705, 0.0, , 
11:49:21, position 1, 640208, 0.0, , 
11:49:26, position 1, -183809, 0.0, , 
11:49:31, position 1, -113011, 0.0, , 
11:49:36, position 1, -209838, 0.0, , 
11:49:41, position 1, -98568, 0.0, , 
11:49:46, position 1, 48911, 0.0, , 
11:49:51, position 1, 171667, 0.0, , 
11:49:56, position 1, 335060, 0.0, , 
11:50:01, position 1, 413389, 0.0, , 
11:50:06, position 1, -23347, 0.0, , 
11:50:11, position 1, -2027, 0.0, , 
11:50:16, position 1, -159993, 0.0, , 
11:50:21, position 1, 427003, 0.0, , 
11:50:26, position 1, 50443, 0.0, , 
11:50:31, position 1, -224445, 0.0, , 
11:50:36, position 1, 7122, 0.0, , 
11:50:41, position 1, -186128, 0.0, , 
11:50:46, position 1, -12732, 0.0, , 
11:50:51, position 1, 90620, 0.0, , 
11:50:56, position 1, 280500, 0.0, , 
11:51:01, position 1, 396944, 0.0, , 
11:51:06, position 1, 13966, 0.0, , 
11:51:11, position 1, 26799, 0.0, , 
11:51:16, position 1, -18844, 0.0, , 
11:51:21, position 1, 238705, 0.0, , 
11:51:26, position 1, 640208, 0.0, , 
11:51:31, position 1, -183809, 0.0, , 
11:51:36, position 1, -113011, 0.0, , 
11:51:41, position 1, -209838, 0.0, , 
11:51:46, position 1, -98568, 0.0, , 
11:51:51, position 1, 48911, 0.0, , 
11:51:56, position 1, 171667, 0.0, , 
11:52:01, position 1, 335060, 0.0, , 
11:52:06, position 1, 413389, 0.0, , 
11:52:11, position 1, -23347, 0.0, , 
11:52:16, position 1, -2027, 0.0, , 
11:52:21, position 1, -159993, 0.0, , 
11:52:26, position 1, 427003, 0.0, , 
11:52:31, position 1, 50443, 0.0, , 
11:52:36, position 1, -224445, 0.0, , 
11:52:41, position 1, 7122, 0.0, , 
11:52:46, position 1, -186128, 0.0, , 
11:52:51, position 1, -12732, 0.0, , 
11:52:56, position 1, 90620, 0.0, , 
11:53:01, position 1, 280500, 0.0, , 
11:53:06, position 1, 396944, 0.0, , 
11:53:11, position 1, 13966, 0.0, , 
11:53:16, position 1, 26799, 0.0, , 
11:53:21, position 1, -18844, 0.0, , 
11:53:26, position 1, 238705, 0.0, , 
11:53:31, position 1, 640208, 0.0, , 
11:53:36, position 1, -183809, 0.0, , 
11:53:41, position 1, -113011, 0.0, , 
11:53:46, position 1, -209838, 0.0, , 
11:53:51, position 1, -98568, 0.0, , 
11:53:56, position 1, 48911, 0.0, , 
11:54:01, position 1, 171667, 0.0, , 
11:54:06, position 1, 335060, 0.0, , 
11:54:11, position 1, 413389, 0.0, , 
11:54:16, position 1, -23347, 0.0, , 
11:54:21, position 1, -2027, 0.0, , 
11:54:26, position 1, -159993, 0.0, , 
11:54:31, position 1, 427003, 0.0, , 
11:54:36, position 1, 50443, 0.0, , 
11:54:41, position 1, -224445, 0.0, , 
11:54:46, position 1, 7122, 0.0, , 
11:54:51, position 1, -186128, 0.0, , 
11:54:56, position 1, -12732, 0.0, , 
11:55:01, position 1, 90620, 0.0, , 
11:55:06, position 1, 280500, 0.0, , 
11:55:11, position 1, 396944, 0.0, , 
11:55:16, position 1, 13966, 0.0, , 
11:55:21, position 1, 26799, 0.0, , 
11:55:26, position 1, -18844, 0.0, , 
11:55:31, position 1, 238705, 0.0, , 
11:55:36, position 1, 640208, 0.0, , 
11:55:41, position 1, -183809, 0.0, , 
11:55:46, position 1, -113011, 0.0, , 
11:55:51, position 1, -209838, 0.0, , 
11:55:56, position 1, -98568, 0.0, , 
11:56:01, position 1, 48911, 0.0, , 
11:56:06, position 1, 171667, 0.0, , 
11:56:11, position 1, 335060, 0.0, , 
11:56:16, position 1, 413389, 0.0, , 
11:56:21, position 1, -23347, 0.0, , 
11:56:26, position 1, -2027, 0.0, , 
11:56:31, position 1, -159993, 0.0, , 
11:56:36, position 1, 427003, 0.0, , 
11:56:41, position 1, 50443, 0.0, , 
11:56:46, position 1, -224445, 0.0, , 
11:56:51, position 1, 7122, 0.0, , 
11:56:56, position 1, -186128, 0.0, , 
11:57:01, position 1, -12732, 0.0, , 
11:57:06, position 1, 90620, 0.0, , 
11:57:11, position 1, 280500, 0.0, , 
11:57:16, position 1, 396944, 0.0, , 
11:57:21, position 1, 13966, 0.0, , 
11:57:26, position 1, 26799, 0.0, , 
11:57:31, position 1, -18844, 0.0, , 
11:57:36, position 1, 238705, 0.0, , 
11:57:41, position 1, 640208, 0.0, , 
11:57:46, position 1, -183809, 0.0, , 
11:57:51, position 1, -113011, 0.0, , 
11:57:56, position 1, -209838, 0.0, , 
11:58:01, position 1, -98568, 0.0, , 
11:58:06, position 1, 48911, 0.0, , 
11:58:11, position 1, 171667, 0.0, , 
11:58:16, position 1, 335060, 0.0, , 
11:58:21, position 1, 413389, 0.0, , 
11:58:26, position 1, -23347, 0.0, , 
11:58:31, position 1, -2027, 0.0, , 
11:58:36, position 1, -159993, 0.0, , 
11:58:41, position 1, 427003, 0.0, , 
11:58:46, position 1, 50443, 0.0, , 
11:58:51, position 1, -224445, 0.0, , 
11:58:56, position 1, 7122, 0.0, , 
11:59:01, position 1, -186128, 0.0, , 
11:59:06, position 1, -12732, 0.0, , 
11:59:11, position 1, 90620, 0.0, , 
11:59:16, position 1, 280500, 0.0, , 
11:59:21, position 1, 396944, 0.0, , 
11:59:26, position 1, 13966, 0.0, , 
11:59:31, position 1, 26799, 0.0, , 
11:59:36, position 1, -18844, 0.0, , 
11:59:41, position 1, 238705, 0.0, , 
11:59:46, position 1, 640208, 0.0, , 
11:59:51, position 1, -183809, 0.0, , 
11:59:56, position 1, -113011, 0.0, , 
12:00:01, position 1, -209838, 0.0, , 
12:00:06, position 1, -98568, 0.0, , 
12:00:11, position 1, 48911, 0.0, , 
12:00:16, position 1, 171667, 0.0, , 
12:00:21, position 1, 335060, 0.0, , 
12:00:26, position 1, 413389, 0.0, , 
12:00:31, position 1, -23347, 0.0, , 
12:00:36, position 1, -2027, 0.0, , 
12:00:41, position 1, -159993, 0.0, , 
12:00:46, position 1, 427003, 0.0, , 
12:00:51, position 1, 50443, 0.0, , 
12:00:56, position 1, -224445, 0.0, , 
12:01:01, position 1, 7122, 0.0, , 
12:01:06, position 1, -186128, 0.0, , 
12:01:11, position 1, -12732, 0.0, , 
